Airport Code,Airport Name,City Name,Country Name,,,,,,,
RIA,Base Aerea De Santa Maria,"Santa Maria, Rs",Brazil,,,,,,,
KNY,Kinoosao,Kinoosao,Canada,,,,,,,
PYA,Puerto Boyaca,Puerto Boyaca,Colombia,,,,,,,
JDP,Heliport De Paris,Paris,France,,,,,,,
XKH,Xieng Khouang,Xieng Khouang,Laos,,,,,,,
CXL,International,Calexico,United States,,,,,,,
RZN,Ryazan,Ryazan,Russian Federation,,,,,,,
DUK,Dukuduk,Dukuduk,South Africa,,,,,,,
XYI,Flen,Flen,Sweden,,,,,,,
BOL,Bally Kelly,Bally Kelly,United Kingdom,,,,,,,
CAO,Clayton,Clayton,United States,,,,,,,
IKK,Greater Kankakee,Kankakee,United States,,,,,,,
MVE,Montevideo-Chippewa,"Montevideo, MN",United States,,,,,,,
RES,Resistencia,Resistencia,Argentina,,,,,,,
YPR,Digby Island,Prince Rupert,Canada,,,,,,,
YAH,Lagrande 4,Lagrande 4,Canada,,,,,,,
GOB,Goba,Goba,Ethiopia,,,,,,,
ZAO,Laberandie,Cahors,France,,,,,,,
MUC,Franz Josef Strauss,Munich,Germany,,,,,,,
SDI,Saidor,Saidor,Papua New Guinea,,,,,,,
PJZ,Puerto Vallarta,Puerto Juarez,Mexico,,,,,,,
AHE,Ahe Airport,Ahe,French Polynesia,,,,,,,
NMB,Daman,Daman,India,,,,,,,
VGA,Vijayawada,Vijayawada,India,,,,,,,
BIK,Frans Kaisepo,Biak,Indonesia,,,,,,,
HNA,Hanamaki,Hanamaki,Japan,,,,,,,
KNK,Kakhonak,Kakhonak,United States,,,,,,,
HYL,SPB,Hollis,United States,,,,,,,
ZTN,Trenton Rail STN,Philadelphia,United States,,,,,,,
AUY,Aneityum,Aneityum,Vanuatu,,,,,,,
MXM,Morombe,Morombe,Madagascar,,,,,,,
YZF,Yellowknife,Yellowknife,Canada,,,,,,,
CXQ,Christmas Creek,Christmas Creek,Australia,,,,,,,
CUK,Caye Caulker,Caye Caulker,Belize,,,,,,,
YEQ,Yenkis,Yenkis,Papua New Guinea,,,,,,,
APH,Camp A P Hill,Bowling Green,United States,,,,,,,
GUZ,Guarapari,Guarapari,Brazil,,,,,,,
PBV,Porto Dos Gauchos,Porto Dos Gauchos,Brazil,,,,,,,
FIL,Municipal,Fillmore,United States,,,,,,,
MRU,Sir Seewoosagur Ramgoolam Int,Plaisance,Mauritius,,,,,,,
CGO,Zhengzhou,Zhengzhou,China,,,,,,,
AJN,Ouani,Anjouan,Comoros,,,,,,,
OUL,Oulu,Oulu,Finland,,,,,,,
SQN,Sanana,Sanana,Indonesia,,,,,,,
IZO,Izumo,Izumo,Japan,,,,,,,
LUX,Findel,Luxembourg,Luxembourg,,,,,,,
DPK,Deer Park,Deer Park,United States,,,,,,,
FSN,Haley AAF,Fort Sheridan,United States,,,,,,,
HOT,Memorial Field,Hot Springs,United States,,,,,,,
KPH,Pauloff Harbor SPB,Pauloff Harbor,United States,,,,,,,
PLY,Plymouth,Plymouth,United States,,,,,,,
YHG,Charlottetown,Charlottetown,Canada,,,,,,,
CCH,Chile Chico,Chile Chico,Chile,,,,,,,
VGS,General Villegas,General Villegas,Argentina,,,,,,,
ZBO,Bowen,Bowen,Australia,,,,,,,
OOL,Gold Coast,Gold Coast,Australia,,,,,,,
KTA,Karratha,Karratha,Australia,,,,,,,
ORP,Orapa,Orapa,Botswana,,,,,,,
TAO,Qingdao,Qingdao,China,,,,,,,
WOB,Woodbridge RAF,Suttonheath,United Kingdom,,,,,,,
DTA,Delta,Delta,United States,,,,,,,
AFO,Municipal,Afton,United States,,,,,,,
ONI,Moanamani,Moanamani,Indonesia,,,,,,,
UKY,Kansai,Kyoto,Japan,,,,,,,
ZMK,Bintulu Port,Bintulu,Malaysia,,,,,,,
CMU,Chimbu,Kundiawa,Papua New Guinea,,,,,,,
GMI,Gasmata Island,Gasmata Island,Papua New Guinea,,,,,,,
KWX,Kiwai Island,Kiwai Island,Papua New Guinea,,,,,,,
TNU,Municipal,Newton,United States,,,,,,,
EAN,Phifer Field,Wheatland,United States,,,,,,,
SIT,Sitka,Sitka,United States,,,,,,,
BBN,Bario,Bario,Malaysia,,,,,,,
MHB,Mechanics Bay,Auckland,New Zealand,,,,,,,
FRO,Flora,Floro,Norway,,,,,,,
NCH,Nachingwea,Nachingwea,Tanzania,,,,,,,
BWQ,Brewarrina,Brewarrina,Australia,,,,,,,
STU,Santa Cruz,Santa Cruz,Belize,,,,,,,
YCG,Castlegar,Castlegar,Canada,,,,,,,
DBS,Dubois,Dubois,United States,,,,,,,
RMC,Machesney,Rockford,United States,,,,,,,
DVT,Phoenix Deer Valley Airport,Phoenix,United States,,,,,,,
SBS,Steamboat Springs,Steamboat Springs,United States,,,,,,,
WJF,William J Fox,Lancaster,United States,,,,,,,
NAD,Macanal,Macanal,Colombia,,,,,,,
OBC,Obock,Obock,Djibouti,,,,,,,
DSE,Combolcha,Dessie,Ethiopia,,,,,,,
CTL,Charleville,Charleville,Australia,,,,,,,
HSM,Horsham,Horsham,Australia,,,,,,,
IDK,Indulkana,Indulkana,Australia,,,,,,,
MXU,Mullewa,Mullewa,Australia,,,,,,,
TWP,Torwood,Torwood,Australia,,,,,,,
JTI,Jatai,Jatai,Brazil,,,,,,,
USI,Mabaruma,Mabaruma,Guyana,,,,,,,
UVA,Garner Fld,Uvalde,United States,,,,,,,
KEH,Kenmore Air Harbor,Kenmore Air Harbor,United States,,,,,,,
BDI,Bird Island,Bird Island,Seychelles,,,,,,,
GPS,Baltra,Galapagos Is,Ecuador,,,,,,,
KAY,Wakaya Island,Wakaya Island,Fiji,,,,,,,
MEM,Memphis International,Memphis,United States,,,,,,,
MRI,Merrill Field,Anchorage,United States,,,,,,,
SAZ,Sasstown,Sasstown,Liberia,,,,,,,
RCR,Fulton County,Rochester,United States,,,,,,,
OAX,Xoxocotlan,Oaxaca,Mexico,,,,,,,
IBO,Ibo,Ibo,Mozambique,,,,,,,
BOQ,Boku,Boku,Papua New Guinea,,,,,,,
KYX,Yalumet,Yalumet,Papua New Guinea,,,,,,,
SEV,Severodoneck,Severodoneck,Ukraine,,,,,,,
JVI,Central Jersey Regional Airport,Manville,United States,,,,,,,
MKJ,Makoua,Makoua,Congo,,,,,,,
UTB,Muttaburra,Muttaburra,Australia,,,,,,,
NMP,New Moon,New Moon,Australia,,,,,,,
PDE,Pandie Pandie,Pandie Pandie,Australia,,,,,,,
YDI,Davis Inlet,Davis Inlet,Canada,,,,,,,
UKU,Nuku,Nuku,Papua New Guinea,,,,,,,
PZE,Penzance,Penzance,United Kingdom,,,,,,,
MUH,Mersa Matruh,Mersa Matruh,Egypt,,,,,,,
TIE,Tippi,Tippi,Ethiopia,,,,,,,
HGL,Helgoland,Helgoland,Germany,,,,,,,
RMD,Ramagundam,Ramagundam,India,,,,,,,
PAM,Tyndall AFB,"Panama City, FL",United States,,,,,,,
BOE,Boundji,Boundji,Congo,,,,,,,
FKJ,Fukui,Fukui,Japan,,,,,,,
GAN,Gan Airport,Gan Island,Maldives,,,,,,,
SOJ,Sorkjosen,Sorkjosen,Norway,,,,,,,
HHH,Hilton Head,Hilton Head,United States,,,,,,,
JCU,Ceuta Heliport,Ceuta,Spain,,,,,,,
BUM,Butler,Butler,United States,,,,,,,
MTI,Mosteiros,Mosteiros,Cape Verde,,,,,,,
MWT,Moolawatana,Moolawatana,Australia,,,,,,,
SDD,Lubango,Lubango,Angola,,,,,,,
BIW,Billiluna,Billiluna,Australia,,,,,,,
HNK,Hinchinbrook Island,Hinchinbrook Island,Australia,,,,,,,
MXQ,Mitchell River,Mitchell River,Australia,,,,,,,
WHL,Welshpool,Welshpool,Australia,,,,,,,
AXP,Springpoint Arpt,Spring Point,Bahamas,,,,,,,
ERM,Comandante Kraemer,Erechim,Brazil,,,,,,,
WCA,Gamboa,Castro,Chile,,,,,,,
DCF,Cane Field,Roseau,Dominica,,,,,,,
BWP,Bewani,Bewani,Papua New Guinea,,,,,,,
EVG,Sveg,Sveg,Sweden,,,,,,,
MAW,Malden,Malden,United States,,,,,,,
NEL,Naec,Lakehurst,United States,,,,,,,
OCJ,Boscobel,Ocho Rios,Jamaica,,,,,,,
OKO,Yokota Afb,Tokyo,Japan,,,,,,,
ULI,Ulithi,Ulithi,Micronesia,,,,,,,
SWP,Swakopmund,Swakopmund,Namibia,,,,,,,
ABM,Bamaga Injinoo,"Bamaga, Queensland",Australia,,,,,,,
NSV,Noosaville,Noosaville,Australia,,,,,,,
YFC,Fredericton,Fredericton,Canada,,,,,,,
BSG,Bata,Bata,Equatorial Guinea,,,,,,,
MRS,Marseille Provence Airport,Marseille,France,,,,,,,
CBV,Coban,Coban,Guatemala,,,,,,,
TIQ,Tinian,Tinian,Northern Mariana Islands,,,,,,,
SMP,Stockholm,Stockholm,Papua-New Guinea,,,,,,,
GRF,Gray Aaf,Tacoma,United States,,,,,,,
NGC,North Rim,Grand Canyon,United States,,,,,,,
TWD,Port Townsend,Port Townsend,United States,,,,,,,
ATB,Atbara,Atbara,Sudan,,,,,,,
UME,Umea,Umea,Sweden,,,,,,,
PMM,Phanom Sarakham,Phanom Sarakham,Thailand,,,,,,,
CYF,Chefornak SPB,Chefornak,United States,,,,,,,
PIV,Pirapora,Pirapora,Brazil,,,,,,,
WED,Wedau,Wedau,Papua New Guinea,,,,,,,
HBL,Babelegi Heliport,Babelegi,South Africa,,,,,,,
ROH,Robinhood,Robinhood,Australia,,,,,,,
CYB,Gerrard-Smith,Cayman Brac Is,Cayman Islands,,,,,,,
KUL,Kuala Lumpur International Airport,Kuala Lumpur,Malaysia,,,,,,,
UPN,Uruapan,Uruapan,Mexico,,,,,,,
GBG,Galesburg,Galesburg,United States,,,,,,,
GUC,Gunnison,Gunnison,United States,,,,,,,
SGR,Sugar Land Regional,"Houston, TX",United States,,,,,,,
VCH,Vichadero,Vichadero,Uruguay,,,,,,,
INE,Chinde,Chinde,Mozambique,,,,,,,
OTY,Oria,Oria,Papua New Guinea,,,,,,,
ESL,Elista,Elista,Russian Federation,,,,,,,
IJK,Izhevsk,Izhevsk,Russian Federation,,,,,,,
QSF,Setif,Setif,Algeria,,,,,,,
KAX,Kalbarri,Kalbarri,Australia,,,,,,,
BJO,Bermejo,Bermejo,Bolivia,,,,,,,
PII,Phillips Field,Fairbanks,United States,,,,,,,
SAR,Sparta Community,Sparta,United States,,,,,,,
PMU,SPB,Paimiut,United States,,,,,,,
KMT,Kampot,Kampot,Cambodia,,,,,,,
PTX,Pitalito,Pitalito,Colombia,,,,,,,
REA,Reao,Reao,French Polynesia,,,,,,,
WBQ,Beaver,Beaver,United States,,,,,,,
CDS,Childress,Childress,United States,,,,,,,
SUK,Samcheok,Samcheok,Korea,,,,,,,
LKH,Long Akah,Long Akah,Malaysia,,,,,,,
DLZ,Dalanzadgad,Dalanzadgad,Mongolia,,,,,,,
OZZ,Ouarzazate,Ouarzazate,Morocco,,,,,,,
KTF,Takaka,Takaka,New Zealand,,,,,,,
FAJ,Diego Jimenez Torres,Fajardo,Puerto Rico,,,,,,,
CRA,Craiova,Craiova,Romania,,,,,,,
KWR,Kwai Harbour,Kwai Harbour,Solomon Islands,,,,,,,
TLG,Tulagi Island,Tulagi Island,Solomon Islands,,,,,,,
YSO,Postville,Postville,Canada,,,,,,,
IQQ,Cavancha,Iquique,Chile,,,,,,,
CJC,El Loa,Calama,Chile,,,,,,,
PHR,Pacific Harbor,Pacific Harbor,Fiji,,,,,,,
GYL,Argyle,Argyle,Australia,,,,,,,
HBX,Hubli,Hubli,India,,,,,,,
JLD,Heliport,Landskrona,Sweden,,,,,,,
NWI,Norwich International Airport,Norwich,United Kingdom,,,,,,,
BNH,Barnes,Hartford,United States,,,,,,,
GJL,Jijel,Jijel,Algeria,,,,,,,
YAX,Angling Lake,Angling Lake,Canada,,,,,,,
KSO,Aristoteles Airport,Kastoria,Greece,,,,,,,
DRG,Deering,Deering,United States,,,,,,,
STP,Downtown,St Paul,United States,,,,,,,
HLI,Hollister,Hollister,United States,,,,,,,
CTI,Cuito Cuanavale,Cuito Cuanavale,Angola,,,,,,,
YLA,Langara,Langara,Canada,,,,,,,
DAF,Daup,Daup,Papua New Guinea,,,,,,,
PCP,Principe,Principe,Sao Tome and Principe,,,,,,,
HLZ,Hamilton,Hamilton,New Zealand,,,,,,,
CLU,Columbus Municipal,Columbus,United States,,,,,,,
VDZ,Municipal,Valdez,United States,,,,,,,
ASK,Yamoussoukro,Yamoussoukro,Cote D'Ivoire,,,,,,,
LEZ,La Esperanza,La Esperanza,Honduras,,,,,,,
ADU,Ardabil,Ardabil,Iran,,,,,,,
JLA,Quartz Creek,Cooper Lodge,United States,,,,,,,
UNK,Unalakleet,Unalakleet,United States,,,,,,,
DZN,Zhezhazgan,Zhezkazgan,Kazakhstan,,,,,,,
CDZ,Cadiz,Cadiz,Spain,,,,,,,
ACB,Antrim County,Bellaire,United States,,,,,,,
JBC,Boston City Heliport,Boston,United States,,,,,,,
YSQ,Spring Island,Spring Island,Canada,,,,,,,
WNR,Windorah,Windorah,Australia,,,,,,,
KEY,Kericho,Kericho,Kenya,,,,,,,
RAW,Arawa,Arawa,Papua New Guinea,,,,,,,
GRH,Garuahi,Garuahi,Papua New Guinea,,,,,,,
BTE,Bonthe,Bonthe,Sierra Leone,,,,,,,
PLV,Poltava,Poltava,Ukraine,,,,,,,
BLI,Bellingham,Bellingham,United States,,,,,,,
OYS,Yosemite Ntl Park,Yosemite Ntl Park,United States,,,,,,,
AAL,Aalborg,Aalborg,Denmark,,,,,,,
AKE,Akieni,Akieni,Gabon,,,,,,,
DDI,Daydream Is,Daydream Is,Australia,,,,,,,
THG,Thangool,Thangool,Australia,,,,,,,
EAT,Pangborn Field,Wenatchee,United States,,,,,,,
PCO,Punta Colorada,Punta Colorada,Mexico,,,,,,,
CPI,Cape Orford,Cape Orford,Papua New Guinea,,,,,,,
HUU,Huanuco,Huanuco,Peru,,,,,,,
YYE,Fort Nelson,Fort Nelson,Canada,,,,,,,
YAR,Lagrande 3,Lagrande 3,Canada,,,,,,,
CPO,Chamonate,Copiapo,Chile,,,,,,,
RAP,Regional,Rapid City,United States,,,,,,,
TLH,Tallahassee Regional Airport,Tallahassee,United States,,,,,,,
SBL,Yacuma,Santa Ana,Bolivia,,,,,,,
FXM,Flaxman Island,Flaxman Island,United States,,,,,,,
AUJ,Ambunti,Ambunti,Papua New Guinea,,,,,,,
BVF,Dama,Bua,Fiji,,,,,,,
GFO,Bartica,Bartica,Guyana,,,,,,,
SDG,Sanandaj,Sanandaj,Iran,,,,,,,
CBH,Leger,Bechar,Algeria,,,,,,,
PGK,Pangkalpinang,Pangkalpinang,Indonesia,,,,,,,
FLR,Peretola,Florence,Italy,,,,,,,
MJE,Majkin,Majkin,Marshall Islands,,,,,,,
CVJ,General Mariano Matamoros Airport,Cuernavaca,Mexico,,,,,,,
FEZ,Sais,Fez,Morocco,,,,,,,
DOI,Doini,Doini,Papua New Guinea,,,,,,,
GMZ,La Gomera,San Sebas De La Gomera,Spain,,,,,,,
VBY,Visby,Visby,Sweden,,,,,,,
NAW,Narathiwat,Narathiwat,Thailand,,,,,,,
FUN,International,Funafuti Atol,Tuvalu,,,,,,,
KWG,Krivoy Rog,Krivoy Rog,Ukraine,,,,,,,
FKH,Sculthorp RAF,Fakenham,United Kingdom,,,,,,,
KCQ,Chignik,Chignik,United States,,,,,,,
HSI,Hastings,Hastings,United States,,,,,,,
OGS,Ogdensburg,Ogdensburg,United States,,,,,,,
SYA,Shemya AFB,Shemya,United States,,,,,,,
GTE,Alyangula,Groote Eylandt,Australia,,,,,,,
CLH,Coolah,Coolah,Australia,,,,,,,
CCZ,Chub Cay,Chub Cay,Bahamas,,,,,,,
PAV,Paulo Afonso,Paulo Afonso,Brazil,,,,,,,
KNA,Vina del Mar,Vina del Mar,Chile,,,,,,,
CNI,Changhai,Changhai,China,,,,,,,
NKG,Lukou International Airport,Nanking/nanjing,China,,,,,,,
SVU,Savusavu,Savusavu,Fiji,,,,,,,
SOT,Sodankyla,Sodankyla,Finland,,,,,,,
WAV,Kalkgurung,Wave Hill,Australia,,,,,,,
AHZ,Alpe D Huez,Alpe D Huez,France,,,,,,,
TIW,Industrial,Tacoma,United States,,,,,,,
NKX,Miramar MCAS,San Diego,United States,,,,,,,
ROL,Roosevelt,Roosevelt,United States,,,,,,,
MAC,Smart,Macon,United States,,,,,,,
MWF,Maewo,Maewo,Vanuatu,,,,,,,
INH,Inhambane,Inhambane,Mozambique,,,,,,,
MPH,Malay,Caticlan,Philippines,,,,,,,
YDL,Dease Lake,Dease Lake,Canada,,,,,,,
YLH,Lansdowne House,Lansdowne House,Canada,,,,,,,
YNL,Points North Landing,"Points North Landing, Saskatchewan",Canada,,,,,,,
NHD,Minhad AB,Minhad AB,United Arab Emirates,,,,,,,
RNT,Renton,"Renton, WA",United States,,,,,,,
TLL,Ulemiste,Tallinn,Estonia,,,,,,,
GGT,Exuma International,George Town,Bahamas,,,,,,,
LRQ,Laurie River,Laurie River,Canada,,,,,,,
WAQ,Antsalova,Antsalova,Madagascar,,,,,,,
AIM,Ailuk Island,Ailuk Island,Marshall Islands,,,,,,,
NDB,Nouadhibou,Nouadhibou,Mauritania,,,,,,,
EVE,Evenes,Harstad-narvik,Norway,,,,,,,
NLA,Ndola,Ndola,Zambia,,,,,,,
ZYI,Zunyi,Zunyi,China,,,,,,,
THL,Tachilek,Tachilek,Myanmar,,,,,,,
ROP,Rota,Rota,Northern Mariana Islands,,,,,,,
KBK,Klag Bay,Klag Bay,United States,,,,,,,
ORN,Es Senia,Oran,Algeria,,,,,,,
NAE,Natitingou,Natitingou,Benin,,,,,,,
AQA,Araraquara,Araraquara,Brazil,,,,,,,
ILE,Municipal,Killeen,United States,,,,,,,
NZW,South Weymouth,South Weymouth,United States,,,,,,,
IAD,Washington Dulles International,"Washington, DC",United States,,,,,,,
VDP,Valle De Pascua,Valle De Pascua,Venezuela,,,,,,,
GBC,Gasuke,Gasuke,Papua New Guinea,,,,,,,
OWD,Memorial,Norwood,United States,,,,,,,
RSP,Raspberry Strait,Raspberry Strait,United States,,,,,,,
PJA,Pajala,Pajala,Sweden,,,,,,,
TIL,Inverlake,Inverlake,Canada,,,,,,,
TFR,Ramadan,Ramadan,Egypt,,,,,,,
POR,Pori,Pori,Finland,,,,,,,
ZFR,Frankfurt/Oder Railway,Frankfurt/Oder,Germany,,,,,,,
IXZ,Port Blair,Port Blair,India,,,,,,,
LBQ,Lambarene,Lambarene,Gabon,,,,,,,
WYA,Whyalla,Whyalla,Australia,,,,,,,
YCK,Colville Lake,Colville Lake,Canada,,,,,,,
YYY,Mont Joli,Mont Joli,Canada,,,,,,,
YQA,Muskoka,Muskoka,Canada,,,,,,,
NAY,Nanyuan Airport,Beijing,China,,,,,,,
MCU,Gueret,Montlucon,France,,,,,,,
KTP,Tinson,Kingston,Jamaica,,,,,,,
CHN,Jeonju,Jeonju,Korea,,,,,,,
BPE,Bagan,Bagan,Myanmar,,,,,,,
KCC,Coffman Cove SPB,Coffman Cove,United States,,,,,,,
HBB,Industrial Airpark,Hobbs,United States,,,,,,,
NBG,NAS/Alvin Callendar,New Orleans,United States,,,,,,,
SWO,Searcy Fld,Stillwater,United States,,,,,,,
BTO,Botopasie,Botopasie,Suriname,,,,,,,
XYO,Karlshamn,Karlshamn,Sweden,,,,,,,
PSL,Perth,Perth,United Kingdom,,,,,,,
DNN,Municipal,Dalton,United States,,,,,,,
PBJ,Paama,Paama,Vanuatu,,,,,,,
YNP,Natuashish,Natuashish,Canada,,,,,,,
IQM,Qiemo,Qiemo,China,,,,,,,
WNZ,Wenzhou,Wenzhou,China,,,,,,,
SJG,San Pedro Jagua,San Pedro Jagua,Colombia,,,,,,,
URR,Urrao,Urrao,Colombia,,,,,,,
PGN,Pangia,Pangia,Papua New Guinea,,,,,,,
TBP,Tumbes,Tumbes,Peru,,,,,,,
KLD,Migalovo,Kalinin,Russian Federation,,,,,,,
CWC,Chernovtsy,Chernovtsy,Ukraine,,,,,,,
BMX,Big Mountain,Big Mountain,United States,,,,,,,
ZYK,Shekou Port,Shekou,China,,,,,,,
ACM,Arica,Arica,Colombia,,,,,,,
PPJ,Pulau Panjang,Pulau Panjang,Indonesia,,,,,,,
PSU,Putussibau,Putussibau,Indonesia,,,,,,,
CMK,Club Makokola,Club Makokola,Malawi,,,,,,,
LGK,Langakawi Intl,Langkawi,Malaysia,,,,,,,
GEF,Geva Airstrip,Geva,Solomon Islands,,,,,,,
TDN,Theda Station,Theda,Australia,,,,,,,
GSP,Greenville Spartanbur Int'l Airport,Greenville,United States,,,,,,,
CND,Kogalniceanu,Constanta,Romania,,,,,,,
XFR,Malmo South Railway,Malmo,Sweden,,,,,,,
SMV,Samedan,St Moritz,Switzerland,,,,,,,
BHQ,Broken Hill,Broken Hill,Australia,,,,,,,
YFG,Fontanges,Fontanges,Canada,,,,,,,
ZST,Stewart,Stewart,Canada,,,,,,,
MZJ,Marana,Marana,United States,,,,,,,
MDH,Southern Illinois,Carbondale,United States,,,,,,,
TUL,Tulsa International,Tulsa,United States,,,,,,,
PFO,International,Paphos,Cyprus,,,,,,,
RHE,Reims,Reims,France,,,,,,,
ZCL,La Calera,Zacatecas,Mexico,,,,,,,
UTC,Soesterberg,Utrecht,Netherlands,,,,,,,
SIU,Siuna,Siuna,Nicaragua,,,,,,,
KXK,Komsomolsk Na Amure,Komsomolsk Na Amure,Russian Federation,,,,,,,
MJH,Majma,Majma,Saudi Arabia,,,,,,,
KGG,Kedougou,Kedougou,Senegal,,,,,,,
OKK,Kokomo,Kokomo,United States,,,,,,,
ONA,Municipal,Winona,United States,,,,,,,
ZMD,Sena Madureira,Sena Madureira,Brazil,,,,,,,
CBY,Canobie,Canobie,Australia,,,,,,,
RHD,Rio Hondo,Rio Hondo,Argentina,,,,,,,
OKY,Oakey,Oakey,Australia,,,,,,,
WMB,Warrnambool,Warrnambool,Australia,,,,,,,
YIV,Island Lk/Garden Hill,Island Lk/Garden Hill,Canada,,,,,,,
ATF,Chachoan,Ambato,Ecuador,,,,,,,
BJT,Bentota River,Bentota River,Sri Lanka,,,,,,,
KNB,Kanab,Kanab,United States,,,,,,,
BUD,Ferihegy,Budapest,Hungary,,,,,,,
MPT,Maliana,Maliana,Indonesia,,,,,,,
MAS,Momote,Manus Island,Papua New Guinea,,,,,,,
NOZ,Novokuznetsk,Novokuznetsk,Russian Federation,,,,,,,
HLG,Ohio County,Wheeling,United States,,,,,,,
PFA,Paf Warren,Paf Warren,United States,,,,,,,
UMM,Summit,Summit,United States,,,,,,,
BDP,Bhadrapur,Bhadrapur,Nepal,,,,,,,
BKA,Bykovo,Moscow,Russian Federation,,,,,,,
RBC,Robinvale,Robinvale,Australia,,,,,,,
DHN,Dothan Arpt,Dothan,United States,,,,,,,
LBE,Westmoreland County,Latrobe,United States,,,,,,,
SYX,Fenghuang International,Sanya,China,,,,,,,
BXL,Blue Lagoon,Blue Lagoon,Fiji,,,,,,,
UTI,Utti,Valkeala,Finland,,,,,,,
YNI,Nitchequon,Nitchequon,Canada,,,,,,,
KUT,Kopitnari,Kutaisi,Georgia,,,,,,,
TBM,Tumbang Samba,Tumbang Samba,Indonesia,,,,,,,
KSC,Barca,Kosice,Slovak Republic,,,,,,,
SDR,Santander,Santander,Spain,,,,,,,
TAB,Crown Point Airport,Tobago,Trinidad And Tobago,,,,,,,
FNI,Garons,Nimes,France,,,,,,,
SDP,Municipal,Sand Point,United States,,,,,,,
KSP,Kosipe,Kosipe,Papua New Guinea,,,,,,,
NFG,Nefteyugansk,Nefteyugansk,Russian Federation,,,,,,,
AGI,Wageningen,Wageningen,Suriname,,,,,,,
BUN,Buenaventura,Buenaventura,Colombia,,,,,,,
CCO,Carimagua,Carimagua,Colombia,,,,,,,
NEN,Olf Usn,Whitehouse,United States,,,,,,,
TMZ,Thames,Thames,New Zealand,,,,,,,
KBH,Kalat,Kalat,Pakistan,,,,,,,
YAY,St Anthony,St Anthony,Canada,,,,,,,
SYQ,Tobias Bolaños International,San José,Costa Rica,,,,,,,
RGR,Ranger Municipal,Ranger,United States,,,,,,,
VLO,Stolport,Vallejo,United States,,,,,,,
ZBA,Basel Bad - Railway,Basel/mulhouse,Switzerland,,,,,,,
DTW,Detroit Metropolitan Wayne County,"Detroit, MI",United States,,,,,,,
BYX,Baniyala,Baniyala,Australia,,,,,,,
EXM,Exmouth Gulf,Exmouth Gulf,Australia,,,,,,,
RSB,Roseberth,Roseberth,Australia,,,,,,,
XPL,Coronel Enrique Soto Cano AB,Comayagua,Honduras,,,,,,,
GOI,Dabolim,Goa,India,,,,,,,
CIC,Chico,Chico,United States,,,,,,,
EEK,Eek,Eek,United States,,,,,,,
KKL,Karluk Lake SPB,Karluk Lake,United States,,,,,,,
CIL,Melsing Creek,Council,United States,,,,,,,
MKK,Molokai,Hoolehua,United States,,,,,,,
PGV,Pitt-Greenville,Greenville,United States,,,,,,,
PVC,Provincetown,Provincetown,United States,,,,,,,
OMC,Ormoc,Ormoc,Philippines,,,,,,,
HEK,Heihe,Heihe,China,,,,,,,
DIL,Presidente Nicolau Lobato International Airport,Dili,East Timor-Indonesia,,,,,,,
DBO,Dubbo,Dubbo,Australia,,,,,,,
UBB,Mabuiag Island,Mabuiag Island,Australia,,,,,,,
TBK,Timber Creek,Timber Creek,Australia,,,,,,,
SXX,Sao Felix Do Xingu,Sao Felix Do Xingu,Brazil,,,,,,,
YZM,Buchans,Buchans,Canada,,,,,,,
YQZ,Quesnel,Quesnel,Canada,,,,,,,
HUX,Huatulco,Huatulco,Mexico,,,,,,,
BOM,Chhatrapati Shivaji International,Mumbai,India,,,,,,,
TJB,Tanjung Balai,Tanjung Balai,Indonesia,,,,,,,
DMB,Zhambyl,Zhambyl,Kazakhstan,,,,,,,
JSP,Seogwipo Heliport,Jeju,Korea,,,,,,,
IVA,Ambanja,Ambanja,Madagascar,,,,,,,
PBC,Hermanos Serdan International,Puebla Atlixco,Mexico,,,,,,,
MUG,Mulege,Mulege,Mexico,,,,,,,
BBS,Blackbushe,Yateley,United Kingdom,,,,,,,
MOT,International,Minot,United States,,,,,,,
LKE,Kenmore Air Harbor SPB,"Seattle, WA",United States,,,,,,,
MIT,Kern County,Shafter,United States,,,,,,,
SOA,Soc Trang,Soc Trang,Viet Nam,,,,,,,
MGB,Mount Gambier,Mount Gambier,Australia,,,,,,,
CNF,Tancredo Neves International,"Belo Horizonte, Minas Gerais",Brazil,,,,,,,
YMP,Port McNeil,Port McNeil,Canada,,,,,,,
TRB,Gonzalo,Turbo,Colombia,,,,,,,
ZAJ,Zaranj,Zaranj,Afghanistan,,,,,,,
ENH,Enshi,Enshi,China,,,,,,,
PLD,Playa Samara,Playa Samara,Costa Rica,,,,,,,
JNS,Heliport,Narsaq,Greenland,,,,,,,
SBH,St Barthelemy,St Barthelemy,Guadeloupe,,,,,,,
IXH,Kailashahar,Kailashahar,India,,,,,,,
VRS,Versailles,Versailles,United States,,,,,,,
FUT,Futuna Island,Futuna Island,Wallis and Futuna Islands,,,,,,,
TLP,Tumolbil,Tumolbil,Papua New Guinea,,,,,,,
ZKE,Kaschechewan,Kaschechewan,Canada,,,,,,,
LIC,Municipal,Limon,United States,,,,,,,
JCH,Qasigiannguit,Qasigiannguit,Greenland,,,,,,,
BEJ,Kalimaru,Tanjung Redep,Indonesia,,,,,,,
GLI,Glen Innes,Glen Innes,Australia,,,,,,,
RMK,Renmark,Renmark,Australia,,,,,,,
POA,Salgado Filho,Porto Alegre,Brazil,,,,,,,
BVH,Vilhena,Vilhena,Brazil,,,,,,,
MWQ,Magwe,Magwe,Myanmar,,,,,,,
